date,market,publication,domain,category,business_name,instagram_url,instagram_handle,website,research_source,contact_route,buyer_group,category_phrase,outcome_phrase,audience_line,final_dm,quality_score,duplicate_status,last_contacted_date,notes
2026-07-13,"Ocala, FL",Ocala Digest,ocaladigest.com,women's wellness,Ocala Florida,https://www.instagram.com/optimizeucenters/,optimizeucenters,http://optimizeucenters.com/locations/ocala-florida/,your official website and linked Instagram,the office,high-intent local wellness and family buyers,women's wellness work,women's wellness option,"3,000+ Ocala high-intent local wellness and family buyers","Hi Ocala Florida! I found you through your official website and linked Instagram and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one women's wellness practice as our exclusive partner, meaning we won’t work with a competing women's wellness clinic. Ocala Florida looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: wellness | market affinity: exact city address or core ZIP
2026-07-13,"Ocala, FL",Ocala Digest,ocaladigest.com,remodeling,Budget Blinds of Ocala and Dunnellon,https://www.instagram.com/budgetblinds/,budgetblinds,https://www.budgetblinds.com/ocala/,your official website and linked Instagram,marketing,homeowners and families,remodeling work,home upgrade choice,"3,000+ Ocala homeowners and families","Hi Budget Blinds of Ocala and Dunnellon! I found you through your official website and linked Instagram and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one remodeling company as our exclusive partner, meaning we won’t work with a competing remodeling company. Budget Blinds of Ocala and Dunnellon looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: remodel | market affinity: exact city address or core ZIP
2026-07-13,"Ocala, FL",Ocala Digest,ocaladigest.com,remodeling,Habitat for Humanity of Marion County,https://www.instagram.com/habitatmarioncounty/,habitatmarioncounty,https://habitatocala.org/,your official website and linked Instagram,marketing,homeowners and families,remodeling work,home upgrade choice,"3,000+ Ocala homeowners and families","Hi Habitat for Humanity of Marion County! I found you through your official website and linked Instagram and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one remodeling company as our exclusive partner, meaning we won’t work with a competing remodeling company. Habitat for Humanity of Marion County looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: remodel | market affinity: exact city address or core ZIP
2026-07-13,"Ocala, FL",Ocala Digest,ocaladigest.com,insurance,East Ocala Branch & ATM,https://www.instagram.com/midflorida_creditunion/,midflorida_creditunion,https://www.midflorida.com/locations/ocala-east/,your official website and linked Instagram,marketing,homeowners and families,insurance work,local insurance resource,"3,000+ Ocala homeowners and families","Hi East Ocala Branch & ATM! I found you through your official website and linked Instagram and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one insurance agency as our exclusive partner, meaning we won’t work with a competing insurance agency. East Ocala Branch & ATM looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: insurance | market affinity: exact city address or core ZIP
2026-07-13,"Ocala, FL",Ocala Digest,ocaladigest.com,remodeling,Highland Homes,https://www.instagram.com/highlandhomesfl/,highlandhomesfl,https://www.highlandhomes.org/,your official website and linked Instagram,marketing,homeowners and families,remodeling work,home upgrade choice,"3,000+ Ocala homeowners and families","Hi Highland Homes! I found you through your official website and linked Instagram and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one remodeling company as our exclusive partner, meaning we won’t work with a competing remodeling company. Highland Homes looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: remodel | market affinity: exact city address or core ZIP
2026-07-13,"Ocala, FL",Ocala Digest,ocaladigest.com,remodeling,Jason Boutwell Construction,https://www.instagram.com/jasonboutwellconstruction/,jasonboutwellconstruction,https://jbcfl.com/,your official website and linked Instagram,marketing,homeowners and families,remodeling work,home upgrade choice,"3,000+ Ocala homeowners and families","Hi Jason Boutwell Construction! I found you through your official website and linked Instagram and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one remodeling company as our exclusive partner, meaning we won’t work with a competing remodeling company. Jason Boutwell Construction looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: remodel | market affinity: exact city address or core ZIP
2026-07-13,"Ocala, FL",Ocala Digest,ocaladigest.com,home care,Ablazeabundance Homecare,https://www.instagram.com/prosperabundantly22/,prosperabundantly22,https://ablazeabundancehomecare.com/,your website,marketing,"adult children, families, and local caregivers",home care work,trusted home care resource,"3,000+ Ocala adult children, families, and local caregivers","Hi Ablazeabundance Homecare! I found you through your website and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one home care provider as our exclusive partner, meaning we won’t work with a competing home care agency. Ablazeabundance Homecare looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: home care | market affinity: exact city address or core ZIP
2026-07-13,"Ocala, FL",Ocala Digest,ocaladigest.com,premium fitness,LGI Homes,https://www.instagram.com/lgihomes/,lgihomes,https://www.lgihomes.com/florida/orlando/marion-oaks/,your official website and linked Instagram,marketing,high-intent local wellness and family buyers,fitness concept,fitness option,"3,000+ Ocala high-intent local wellness and family buyers","Hi LGI Homes! I found you through your official website and linked Instagram and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one fitness studio as our exclusive partner, meaning we won’t work with a competing fitness studio. LGI Homes looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: fitness | market affinity: exact city address or core ZIP
2026-07-13,"Ocala, FL",Ocala Digest,ocaladigest.com,remodeling,Crystal Snook Real Estate Group,https://www.instagram.com/crystalsnookgroup/,crystalsnookgroup,https://crystalsnookgroup.com/,your official website and linked Instagram,marketing,homeowners and families,remodeling work,home upgrade choice,"3,000+ Ocala homeowners and families","Hi Crystal Snook Real Estate Group! I found you through your official website and linked Instagram and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one remodeling company as our exclusive partner, meaning we won’t work with a competing remodeling company. Crystal Snook Real Estate Group looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: remodel | market affinity: exact city address or core ZIP
2026-07-13,"Ocala, FL",Ocala Digest,ocaladigest.com,insurance,Magnolia Homes And L,https://www.instagram.com/magnoliahomesandland/,magnoliahomesandland,https://www.magnoliahomesandland.com/,your official website and linked Instagram,marketing,homeowners and families,insurance work,local insurance resource,"3,000+ Ocala homeowners and families","Hi Magnolia Homes And L! I found you through your official website and linked Instagram and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one insurance agency as our exclusive partner, meaning we won’t work with a competing insurance agency. Magnolia Homes And L looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: insurance | market affinity: exact city address or core ZIP
2026-07-13,"Ocala, FL",Ocala Digest,ocaladigest.com,insurance,The Table.,https://www.instagram.com/thetableteam_/,thetableteam_,https://mytableteam.com/,your official website and linked Instagram,marketing,homeowners and families,insurance work,local insurance resource,"3,000+ Ocala homeowners and families","Hi The Table.! I found you through your official website and linked Instagram and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one insurance agency as our exclusive partner, meaning we won’t work with a competing insurance agency. The Table looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: insurance | market affinity: exact city address or core ZIP
2026-07-13,"Ocala, FL",Ocala Digest,ocaladigest.com,HVAC,Advanced Electric & Air,https://www.instagram.com/advancedelecair/,advancedelecair,https://advancedelectricfl.com/,your official website and linked Instagram,marketing,homeowners and families,HVAC reputation,HVAC choice,"3,000+ Ocala homeowners and families","Hi Advanced Electric & Air! I found you through your official website and linked Instagram and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one HVAC company as our exclusive partner, meaning we won’t work with a competing HVAC company. Advanced Electric & Air looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: hvac | market affinity: exact city address or core ZIP
2026-07-13,"Ocala, FL",Ocala Digest,ocaladigest.com,event venues,Tamarian Farms,https://www.instagram.com/tamarianfarms/,tamarianfarms,https://www.tamarianfarms.com/,your official website and linked Instagram,partnerships,"locals planning events, weddings, and private celebrations",event venue concept,private event venue,"3,000+ Ocala locals planning events, weddings, and private celebrations","Hi Tamarian Farms! I found you through your official website and linked Instagram and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one event venue as our exclusive partner, meaning we won’t work with a competing event venue. Tamarian Farms looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: event venue | market affinity: exact city address or core ZIP
2026-07-13,"Ocala, FL",Ocala Digest,ocaladigest.com,home care,Team Select Home Care,https://www.instagram.com/teamselecthomecare/,teamselecthomecare,https://tshc.com/,your official website and linked Instagram,marketing,"adult children, families, and local caregivers",home care work,trusted home care resource,"3,000+ Ocala adult children, families, and local caregivers","Hi Team Select Home Care! I found you through your official website and linked Instagram and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one home care provider as our exclusive partner, meaning we won’t work with a competing home care agency. Team Select looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: home care | market affinity: exact city address or core ZIP
2026-07-13,"Ocala, FL",Ocala Digest,ocaladigest.com,remodeling,Arlo Homes,https://www.instagram.com/arlo_customhomes/,arlo_customhomes,https://www.buildwitharlo.com/,your official website and linked Instagram,marketing,homeowners and families,remodeling work,home upgrade choice,"3,000+ Ocala homeowners and families","Hi Arlo Homes! I found you through your official website and linked Instagram and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one remodeling company as our exclusive partner, meaning we won’t work with a competing remodeling company. Arlo Homes looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: remodel | market affinity: exact city address or core ZIP
2026-07-13,"Ocala, FL",Ocala Digest,ocaladigest.com,remodeling,Bailey Building and Construction,https://www.instagram.com/baileybuildingco/,baileybuildingco,https://www.baileybuilding.us/,your official website and linked Instagram,marketing,homeowners and families,remodeling work,home upgrade choice,"3,000+ Ocala homeowners and families","Hi Bailey Building and Construction! I found you through your official website and linked Instagram and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one remodeling company as our exclusive partner, meaning we won’t work with a competing remodeling company. Bailey Building and Construction looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: remodel | market affinity: exact city address or core ZIP
2026-07-13,"Ocala, FL",Ocala Digest,ocaladigest.com,remodeling,Dinkins Construction,https://www.instagram.com/dinkinsconstruction/,dinkinsconstruction,https://dinkinsconstruction.com/,your official website and linked Instagram,marketing,homeowners and families,remodeling work,home upgrade choice,"3,000+ Ocala homeowners and families","Hi Dinkins Construction! I found you through your official website and linked Instagram and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one remodeling company as our exclusive partner, meaning we won’t work with a competing remodeling company. Dinkins Construction looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: remodel | market affinity: exact city address or core ZIP
2026-07-13,"Ocala, FL",Ocala Digest,ocaladigest.com,home care,Trusted Hands Healthcare,https://www.instagram.com/trustedhandshealthcare/,trustedhandshealthcare,https://www.trustedhandshealthcare.com/,your website,marketing,"adult children, families, and local caregivers",home care work,trusted home care resource,"3,000+ Ocala adult children, families, and local caregivers","Hi Trusted Hands Healthcare! I found you through your website and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one home care provider as our exclusive partner, meaning we won’t work with a competing home care agency. Trusted Hands Healthcare looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: home care | market affinity: exact city address or core ZIP
2026-07-13,"Ocala, FL",Ocala Digest,ocaladigest.com,interior design,J Holland Interiors and Design,https://www.instagram.com/jhollandinteriorsocala/,jhollandinteriorsocala,https://www.jhollandinteriors.com/,your website,marketing,homeowners and families,interior design work,home design choice,"3,000+ Ocala homeowners and families","Hi J Holland Interiors and Design! I found you through your website and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one interior design studio as our exclusive partner, meaning we won’t work with a competing interior design firm. J Holland Interiors and Design looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: interior design | market affinity: exact city address or core ZIP
2026-07-13,"Ocala, FL",Ocala Digest,ocaladigest.com,remodeling,Amira Custom Homes,https://www.instagram.com/coreyamira_customhomes/,coreyamira_customhomes,https://amiracustomhomes.com/contact/,your website,marketing,homeowners and families,remodeling work,home upgrade choice,"3,000+ Ocala homeowners and families","Hi Amira Custom Homes! I found you through your website and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one remodeling company as our exclusive partner, meaning we won’t work with a competing remodeling company. Amira Custom Homes looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: remodel | market affinity: exact city address or core ZIP
2026-07-13,"Ocala, FL",Ocala Digest,ocaladigest.com,wealth advisors,Nina Raimonda,https://www.instagram.com/amerisbank/,amerisbank,https://bankers.amerisbank.com/fl/ocala/nina-raimonda-305594/,your website,marketing,"homeowners, families, and business owners",wealth planning work,wealth planning resource,"3,000+ Ocala homeowners, families, and business owners","Hi Nina Raimonda! I found you through your website and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one wealth advisory firm as our exclusive partner, meaning we won’t work with a competing wealth advisory firm. Nina Raimonda looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: wealth | market affinity: exact city address or core ZIP
2026-07-13,"Ocala, FL",Ocala Digest,ocaladigest.com,remodeling,Asphalt Sealing & Striping,https://www.instagram.com/asphaltsealing_and_striping/,asphaltsealing_and_striping,https://asphaltsas.com/,your official website and linked Instagram,marketing,homeowners and families,remodeling work,home upgrade choice,"3,000+ Ocala homeowners and families","Hi Asphalt Sealing & Striping! I found you through your official website and linked Instagram and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one remodeling company as our exclusive partner, meaning we won’t work with a competing remodeling company. Asphalt Sealing & Striping looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: remodel | market affinity: exact city address or core ZIP
2026-07-13,"Ocala, FL",Ocala Digest,ocaladigest.com,remodeling,Louver Shop Shutters,https://www.instagram.com/louvershopshutters/,louvershopshutters,https://www.louvershop.com/locations/fl/ocala/,your official website and linked Instagram,marketing,homeowners and families,remodeling work,home upgrade choice,"3,000+ Ocala homeowners and families","Hi Louver Shop Shutters! I found you through your official website and linked Instagram and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one remodeling company as our exclusive partner, meaning we won’t work with a competing remodeling company. Louver Shop Shutters looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: remodel | market affinity: exact city address or core ZIP
2026-07-13,"Ocala, FL",Ocala Digest,ocaladigest.com,event venues,Protea Weddings & Events,https://www.instagram.com/proteaweddingsandevents/,proteaweddingsandevents,https://proteaweddingsandevents.com/,your event venue website and linked Instagram,partnerships,"locals planning events, weddings, and private celebrations",event venue concept,private event venue,"3,000+ Ocala locals planning events, weddings, and private celebrations","Hi Protea Weddings & Events! I found you through your event venue website and linked Instagram and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one event venue as our exclusive partner, meaning we won’t work with a competing event venue. Protea Weddings & Events looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: website_org_meta | website category match: event venue | market affinity: exact city address or core ZIP
2026-07-13,"Ocala, FL",Ocala Digest,ocaladigest.com,pet care,Red Fern Pet Lodge,https://www.instagram.com/redfernpetlodge/,redfernpetlodge,https://www.redfernpetlodge.com/,your pet care website and linked Instagram,marketing,families and parents,pet care concept,pet care choice,"3,000+ Ocala families and parents","Hi Red Fern Pet Lodge! I found you through your pet care website and linked Instagram and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one pet care business as our exclusive partner, meaning we won’t work with a competing pet care provider. Red Fern Pet Lodge looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: website_org_meta | website category match: pet | market affinity: exact city address or core ZIP
2026-07-13,"Ocala, FL",Ocala Digest,ocaladigest.com,remodeling,Pat Kelley Builder,https://www.instagram.com/patkelleybuilder/,patkelleybuilder,https://patkelleybuilder.com/,your official website and linked Instagram,marketing,homeowners and families,remodeling work,home upgrade choice,"3,000+ Ocala homeowners and families","Hi Pat Kelley Builder! I found you through your official website and linked Instagram and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one remodeling company as our exclusive partner, meaning we won’t work with a competing remodeling company. Pat Kelley Builder looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: remodel | market affinity: exact city address or core ZIP
2026-07-13,"Ocala, FL",Ocala Digest,ocaladigest.com,remodeling,AR Homes Franchising,https://www.instagram.com/arhomesofficial/,arhomesofficial,https://www.arhomes.com/,your official website and linked Instagram,marketing,homeowners and families,remodeling work,home upgrade choice,"3,000+ Ocala homeowners and families","Hi AR Homes Franchising! I found you through your official website and linked Instagram and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one remodeling company as our exclusive partner, meaning we won’t work with a competing remodeling company. AR Homes Franchising looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: remodel | market affinity: exact city address or core ZIP
2026-07-13,"Ocala, FL",Ocala Digest,ocaladigest.com,event venues,Sunstruck Florals,https://www.instagram.com/sunstruckflorals/,sunstruckflorals,https://www.sunstruckflorals.com/,your official website and linked Instagram,partnerships,"locals planning events, weddings, and private celebrations",event venue concept,private event venue,"3,000+ Ocala locals planning events, weddings, and private celebrations","Hi Sunstruck Florals! I found you through your official website and linked Instagram and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one event venue as our exclusive partner, meaning we won’t work with a competing event venue. Sunstruck Florals looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: event venue | market affinity: exact city address or core ZIP
2026-07-13,"Ocala, FL",Ocala Digest,ocaladigest.com,insurance,Auto Insurance,https://www.instagram.com/scottcameronst8farm/,scottcameronst8farm,https://www.statefarm.com/agent/us/fl/ocala/scott-cameron-jd74w1ys000/,your official website and linked Instagram,marketing,homeowners and families,insurance work,local insurance resource,"3,000+ Ocala homeowners and families","Hi Auto Insurance! I found you through your official website and linked Instagram and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one insurance agency as our exclusive partner, meaning we won’t work with a competing insurance agency. Auto looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: insurance | market affinity: exact city address or core ZIP
2026-07-13,"Ocala, FL",Ocala Digest,ocaladigest.com,insurance,Ocala Insurance Group,https://www.instagram.com/ocala_insurance_group/,ocala_insurance_group,https://ocalainsurancegroup.com/,your official website and linked Instagram,marketing,homeowners and families,insurance work,local insurance resource,"3,000+ Ocala homeowners and families","Hi Ocala Insurance Group! I found you through your official website and linked Instagram and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one insurance agency as our exclusive partner, meaning we won’t work with a competing insurance agency. Ocala Insurance Group looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: insurance | market affinity: exact city address or core ZIP
2026-07-13,"Ocala, FL",Ocala Digest,ocaladigest.com,med spas,cody,https://www.instagram.com/recharge_clinic/,recharge_clinic,https://rechargeocalaclinic.com/,your official website and linked Instagram,the office,high-intent local wellness and family buyers,med spa concept,go-to med spa,"3,000+ Ocala high-intent local wellness and family buyers","Hi cody! I found you through your official website and linked Instagram and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one med spa as our exclusive partner, meaning we won’t work with a competing med spa. cody looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: med spa | market affinity: exact city address or core ZIP
2026-07-13,"Ocala, FL",Ocala Digest,ocaladigest.com,remodeling,Elh,https://www.instagram.com/squarespace/,squarespace,https://www.equestrianluxuryhomes.com/,your official website and linked Instagram,marketing,homeowners and families,remodeling work,home upgrade choice,"3,000+ Ocala homeowners and families","Hi Elh! I found you through your official website and linked Instagram and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one remodeling company as our exclusive partner, meaning we won’t work with a competing remodeling company. Elh looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: remodel | market affinity: exact city address or core ZIP
2026-07-13,"Ocala, FL",Ocala Digest,ocaladigest.com,remodeling,Michael Alan Homes Custom Homes,https://www.instagram.com/michaelalanhomes/,michaelalanhomes,https://michaelalanhomes.com/,your official website and linked Instagram,marketing,homeowners and families,remodeling work,home upgrade choice,"3,000+ Ocala homeowners and families","Hi Michael Alan Homes Custom Homes! I found you through your official website and linked Instagram and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one remodeling company as our exclusive partner, meaning we won’t work with a competing remodeling company. Michael Alan Homes Custom Homes looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: remodel | market affinity: exact city address or core ZIP
2026-07-13,"Ocala, FL",Ocala Digest,ocaladigest.com,remodeling,Miller Pipeline,https://www.instagram.com/millerpipeline/,millerpipeline,https://millerpipeline.com/,your official website and linked Instagram,marketing,homeowners and families,remodeling work,home upgrade choice,"3,000+ Ocala homeowners and families","Hi Miller Pipeline! I found you through your official website and linked Instagram and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one remodeling company as our exclusive partner, meaning we won’t work with a competing remodeling company. Miller Pipeline looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: remodel | market affinity: exact city address or core ZIP
2026-07-13,"Ocala, FL",Ocala Digest,ocaladigest.com,med spas,Avelure Med Spa,https://www.instagram.com/aveluremedspa/,aveluremedspa,,your public Instagram profile for your med spas business,the office,high-intent local wellness and family buyers,med spa concept,go-to med spa,"3,000+ Ocala high-intent local wellness and family buyers","Hi Avelure Med Spa! I found you through your public Instagram profile for your med spas business and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one med spa as our exclusive partner, meaning we won’t work with a competing med spa. Avelure looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: med spa | market affinity: exact city address or core ZIP
2026-07-13,"Ocala, FL",Ocala Digest,ocaladigest.com,plumbing,Mr. Louis Plumbing,https://www.instagram.com/mrlouisplumbing/,mrlouisplumbing,,your public Instagram profile for your plumbing business,marketing,homeowners and families,plumbing reputation,plumbing choice,"3,000+ Ocala homeowners and families","Hi Mr. Louis Plumbing! I found you through your public Instagram profile for your plumbing business and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one plumbing company as our exclusive partner, meaning we won’t work with a competing plumbing company. Mr. Louis looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: plumbing | market affinity: exact city address or core ZIP
2026-07-13,"Ocala, FL",Ocala Digest,ocaladigest.com,real estate,Ocala Marion County FL real estate,https://www.instagram.com/latruluckteam/,latruluckteam,https://www.savvyocala.com/,your official website and linked Instagram,marketing,homeowners and families,real estate reputation,local real estate resource,"3,000+ Ocala homeowners and families","Hi Ocala Marion County FL real estate! I found you through your official website and linked Instagram and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one real estate team as our exclusive partner, meaning we won’t work with a competing real estate team. Ocala Marion County FL looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",3,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: real estate | market affinity: exact city address or core ZIP
2026-07-13,"Ocala, FL",Ocala Digest,ocaladigest.com,real estate,B Busch Realty Ocala Florida Real Estate,https://www.instagram.com/buschrealty/,buschrealty,https://buschrealty.com/,your official website and linked Instagram,marketing,homeowners and families,real estate reputation,local real estate resource,"3,000+ Ocala homeowners and families","Hi B Busch Realty Ocala Florida Real Estate! I found you through your official website and linked Instagram and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one real estate team as our exclusive partner, meaning we won’t work with a competing real estate team. B Busch Realty Ocala Florida looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",3,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: real estate | market affinity: exact city address or core ZIP
