date,market,publication,domain,category,business_name,instagram_url,instagram_handle,website,research_source,contact_route,buyer_group,category_phrase,outcome_phrase,audience_line,final_dm,quality_score,duplicate_status,last_contacted_date,notes
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,pet care,With Love & Care Pet Services,https://www.instagram.com/wlcpsllc/,wlcpsllc,,your Instagram profile,marketing,families and parents,pet care concept,pet care choice,"3,000+ Gainesville families and parents","Hi With Love & Care Pet Services! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one pet care business as our exclusive partner, meaning we won’t work with a competing pet care provider. With Love & Care Pet Services looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: pet | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,pet care,Pet Sitters of Gainesville,https://www.instagram.com/petsittersofgainesville/,petsittersofgainesville,,your Instagram profile,marketing,families and parents,pet care concept,pet care choice,"3,000+ Gainesville families and parents","Hi Pet Sitters of Gainesville! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one pet care business as our exclusive partner, meaning we won’t work with a competing pet care provider. Pet Sitters of Gainesville looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: pet | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,pet care,Pet Paradise Gainesville,https://www.instagram.com/petparadisegville/,petparadisegville,,your Instagram profile,marketing,families and parents,pet care concept,pet care choice,"3,000+ Gainesville families and parents","Hi Pet Paradise Gainesville! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one pet care business as our exclusive partner, meaning we won’t work with a competing pet care provider. Pet Paradise Gainesville looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: pet | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,pet care,Boarding With Barbii,https://www.instagram.com/boardingwithbarbii/,boardingwithbarbii,,your Instagram profile,marketing,families and parents,pet care concept,pet care choice,"3,000+ Gainesville families and parents","Hi Boarding With Barbii! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one pet care business as our exclusive partner, meaning we won’t work with a competing pet care provider. Boarding With Barbii looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: pet | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,orthodontics,Montini Orthodontics,https://www.instagram.com/montiniortho/,montiniortho,,your Instagram profile,the office,families and parents,orthodontic reputation,orthodontic care choice,"3,000+ Gainesville families and parents","Hi Montini Orthodontics! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one orthodontic practice as our exclusive partner, meaning we won’t work with a competing orthodontic office. Montini looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: orthodontics | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,women's wellness,Gainesville Sauna House,https://www.instagram.com/gsh_352/,gsh_352,,your Instagram profile,the office,high-intent local wellness and family buyers,women's wellness work,women's wellness option,"3,000+ Gainesville high-intent local wellness and family buyers","Hi Gainesville Sauna House! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one women's wellness practice as our exclusive partner, meaning we won’t work with a competing women's wellness clinic. Gainesville Sauna House looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: wellness | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,women's wellness,Sage Wellness,https://www.instagram.com/gainesvillesage/,gainesvillesage,,your Instagram profile,the office,high-intent local wellness and family buyers,women's wellness work,women's wellness option,"3,000+ Gainesville high-intent local wellness and family buyers","Hi Sage Wellness! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one women's wellness practice as our exclusive partner, meaning we won’t work with a competing women's wellness clinic. Sage Wellness looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: wellness | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,women's wellness,Tri-Health Family Wellness Center,https://www.instagram.com/trihealthgainesville/,trihealthgainesville,,your Instagram profile,the office,high-intent local wellness and family buyers,women's wellness work,women's wellness option,"3,000+ Gainesville high-intent local wellness and family buyers","Hi Tri-Health Family Wellness Center! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one women's wellness practice as our exclusive partner, meaning we won’t work with a competing women's wellness clinic. Tri-Health Family Wellness Center looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: wellness | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,women's wellness,Arise Wellness GNV,https://www.instagram.com/arisewellnessgnv/,arisewellnessgnv,,your Instagram profile,the office,high-intent local wellness and family buyers,women's wellness work,women's wellness option,"3,000+ Gainesville high-intent local wellness and family buyers","Hi Arise Wellness GNV! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one women's wellness practice as our exclusive partner, meaning we won’t work with a competing women's wellness clinic. Arise Wellness GNV looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: wellness | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,women's wellness,TrueForm Wellness,https://www.instagram.com/findtrueform/,findtrueform,,your Instagram profile,the office,high-intent local wellness and family buyers,women's wellness work,women's wellness option,"3,000+ Gainesville high-intent local wellness and family buyers","Hi TrueForm Wellness! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one women's wellness practice as our exclusive partner, meaning we won’t work with a competing women's wellness clinic. TrueForm Wellness looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: wellness | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,landscaping,Kay Landscapes,https://www.instagram.com/kaylandscapes/,kaylandscapes,,your Instagram profile,marketing,homeowners and families,landscaping work,outdoor upgrade choice,"3,000+ Gainesville homeowners and families","Hi Kay Landscapes! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one landscaping company as our exclusive partner, meaning we won’t work with a competing landscaping company. Kay Landscapes looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: landscaping | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,remodeling,EFS Remodeling,https://www.instagram.com/efsremodeling/,efsremodeling,,your Instagram profile,marketing,homeowners and families,remodeling work,home upgrade choice,"3,000+ Gainesville homeowners and families","Hi EFS Remodeling! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one remodeling company as our exclusive partner, meaning we won’t work with a competing remodeling company. EFS looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: remodel | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,senior living,Green Oak Villa,https://www.instagram.com/greenoakvilla/,greenoakvilla,,your Instagram profile,admissions,"adult children, families, and local caregivers",senior living reputation,senior living choice,"3,000+ Gainesville adult children, families, and local caregivers","Hi Green Oak Villa! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one senior living community as our exclusive partner, meaning we won’t work with a competing senior living community. Green Oak Villa looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: senior living | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,senior living,Oak Hammock at UF,https://www.instagram.com/oakhammockuf/,oakhammockuf,,your Instagram profile,admissions,"adult children, families, and local caregivers",senior living reputation,senior living choice,"3,000+ Gainesville adult children, families, and local caregivers","Hi Oak Hammock at UF! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one senior living community as our exclusive partner, meaning we won’t work with a competing senior living community. Oak Hammock at UF looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: senior living | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,business law,Smith & Eulo Law Firm,https://www.instagram.com/smithandeulolawfirm/,smithandeulolawfirm,,your Instagram profile,marketing,"homeowners, families, and business owners",business law work,business law resource,"3,000+ Gainesville homeowners, families, and business owners","Hi Smith & Eulo Law Firm! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one business law firm as our exclusive partner, meaning we won’t work with a competing business law firm. Smith & Eulo Law Firm looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: business law | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,insurance,Aubrey Rogers Insurance Agency,https://www.instagram.com/aubrey_rogers_insurance/,aubrey_rogers_insurance,,your Instagram profile,marketing,homeowners and families,insurance work,local insurance resource,"3,000+ Gainesville homeowners and families","Hi Aubrey Rogers Insurance Agency! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one insurance agency as our exclusive partner, meaning we won’t work with a competing insurance agency. Aubrey Rogers looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: insurance | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,insurance,Castellani Insurance Group,https://www.instagram.com/castellaniinsurancegroup/,castellaniinsurancegroup,,your Instagram profile,marketing,homeowners and families,insurance work,local insurance resource,"3,000+ Gainesville homeowners and families","Hi Castellani Insurance Group! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one insurance agency as our exclusive partner, meaning we won’t work with a competing insurance agency. Castellani Insurance Group looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: insurance | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,CPA/accounting,Fast Tax Gainesville,https://www.instagram.com/fasttaxgainesville/,fasttaxgainesville,,your Instagram profile,marketing,"homeowners, families, and business owners",tax and accounting work,tax and accounting resource,"3,000+ Gainesville homeowners, families, and business owners","Hi Fast Tax Gainesville! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one accounting firm as our exclusive partner, meaning we won’t work with a competing accounting firm. Fast Tax Gainesville looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: cpa | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,CPA/accounting,ArchStone Accounting,https://www.instagram.com/archstoneaccounting/,archstoneaccounting,,your Instagram profile,marketing,"homeowners, families, and business owners",tax and accounting work,tax and accounting resource,"3,000+ Gainesville homeowners, families, and business owners","Hi ArchStone Accounting! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one accounting firm as our exclusive partner, meaning we won’t work with a competing accounting firm. ArchStone Accounting looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: cpa | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,wealth advisors,Stephen Walker Edward Jones,https://www.instagram.com/edwardjonesstephenwalker/,edwardjonesstephenwalker,,your Instagram profile,marketing,"homeowners, families, and business owners",wealth planning work,wealth planning resource,"3,000+ Gainesville homeowners, families, and business owners","Hi Stephen Walker Edward Jones! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one wealth advisory firm as our exclusive partner, meaning we won’t work with a competing wealth advisory firm. Stephen Walker Edward Jones looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: wealth | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,event venues,The Barn at Deep Creek,https://www.instagram.com/deepcreekfl/,deepcreekfl,,your Instagram profile,partnerships,"locals planning events, weddings, and private celebrations",event venue concept,private event venue,"3,000+ Gainesville locals planning events, weddings, and private celebrations","Hi The Barn at Deep Creek! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one event venue as our exclusive partner, meaning we won’t work with a competing event venue. The Barn at Deep Creek looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: event venue | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,event venues,5701 Venue,https://www.instagram.com/5701venue/,5701venue,,your Instagram profile,partnerships,"locals planning events, weddings, and private celebrations",event venue concept,private event venue,"3,000+ Gainesville locals planning events, weddings, and private celebrations","Hi 5701 Venue! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one event venue as our exclusive partner, meaning we won’t work with a competing event venue. 5701 Venue looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: event venue | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,catering,Ibti's Catering,https://www.instagram.com/ibtis.catering/,ibtis.catering,,your Instagram profile,partnerships,"locals planning events, weddings, and private celebrations",catering work,catering choice,"3,000+ Gainesville locals planning events, weddings, and private celebrations","Hi Ibti's Catering! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one catering company as our exclusive partner, meaning we won’t work with a competing caterer. Ibti's looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: catering | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,private schools,Cornerstone Academy,https://www.instagram.com/cornerstoneacademygainesville/,cornerstoneacademygainesville,,your Instagram profile,admissions,families and parents,private school reputation,school choice,"3,000+ Gainesville families and parents","Hi Cornerstone Academy! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one private school as our exclusive partner, meaning we won’t work with a competing private school. Cornerstone looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: private school | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,private schools,Countryside Christian School,https://www.instagram.com/countrysidechristiangnv/,countrysidechristiangnv,,your Instagram profile,admissions,families and parents,private school reputation,school choice,"3,000+ Gainesville families and parents","Hi Countryside Christian School! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one private school as our exclusive partner, meaning we won’t work with a competing private school. Countryside Christian School looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: private school | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,premium fitness,Crunch Fitness Gainesville,https://www.instagram.com/crunchgainesville/,crunchgainesville,,your Instagram profile,marketing,high-intent local wellness and family buyers,fitness concept,fitness option,"3,000+ Gainesville high-intent local wellness and family buyers","Hi Crunch Fitness Gainesville! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one fitness studio as our exclusive partner, meaning we won’t work with a competing fitness studio. Crunch Fitness Gainesville looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: fitness | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,premium fitness,PEAK Strength and Fitness,https://www.instagram.com/drkeithc.peakstrengthfitness/,drkeithc.peakstrengthfitness,,your Instagram profile,marketing,high-intent local wellness and family buyers,fitness concept,fitness option,"3,000+ Gainesville high-intent local wellness and family buyers","Hi PEAK Strength and Fitness! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one fitness studio as our exclusive partner, meaning we won’t work with a competing fitness studio. PEAK Strength and Fitness looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: fitness | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,premium fitness,352 Fitness & Hyrox Gainesville,https://www.instagram.com/352_fitness_hyrox/,352_fitness_hyrox,,your Instagram profile,marketing,high-intent local wellness and family buyers,fitness concept,fitness option,"3,000+ Gainesville high-intent local wellness and family buyers","Hi 352 Fitness & Hyrox Gainesville! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one fitness studio as our exclusive partner, meaning we won’t work with a competing fitness studio. 352 Fitness & Hyrox Gainesville looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: fitness | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,CPA/accounting,What About Financials,https://www.instagram.com/whataboutfinancials/,whataboutfinancials,,your Instagram profile,marketing,"homeowners, families, and business owners",tax and accounting work,tax and accounting resource,"3,000+ Gainesville homeowners, families, and business owners","Hi What About Financials! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one accounting firm as our exclusive partner, meaning we won’t work with a competing accounting firm. What About Financials looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: cpa | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,CPA/accounting,SN Accounting,https://www.instagram.com/sn.accounting/,sn.accounting,,your Instagram profile,marketing,"homeowners, families, and business owners",tax and accounting work,tax and accounting resource,"3,000+ Gainesville homeowners, families, and business owners","Hi SN Accounting! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one accounting firm as our exclusive partner, meaning we won’t work with a competing accounting firm. SN Accounting looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: cpa | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,CPA/accounting,DG Accounting Agency,https://www.instagram.com/dgaccountingagency/,dgaccountingagency,,your Instagram profile,marketing,"homeowners, families, and business owners",tax and accounting work,tax and accounting resource,"3,000+ Gainesville homeowners, families, and business owners","Hi DG Accounting Agency! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one accounting firm as our exclusive partner, meaning we won’t work with a competing accounting firm. DG Accounting Agency looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: cpa | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,CPA/accounting,Golden Ease Bookkeeping,https://www.instagram.com/goldeneasebookkeeping/,goldeneasebookkeeping,,your Instagram profile,marketing,"homeowners, families, and business owners",tax and accounting work,tax and accounting resource,"3,000+ Gainesville homeowners, families, and business owners","Hi Golden Ease Bookkeeping! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one accounting firm as our exclusive partner, meaning we won’t work with a competing accounting firm. Golden Ease Bookkeeping looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: cpa | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,CPA/accounting,Olive Accounting & Bookkeeping,https://www.instagram.com/oliveaccountingbookkeeping/,oliveaccountingbookkeeping,,your Instagram profile,marketing,"homeowners, families, and business owners",tax and accounting work,tax and accounting resource,"3,000+ Gainesville homeowners, families, and business owners","Hi Olive Accounting & Bookkeeping! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one accounting firm as our exclusive partner, meaning we won’t work with a competing accounting firm. Olive Accounting & Bookkeeping looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: cpa | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,estate law,Harrison Estate Law,https://www.instagram.com/harrisonestatelaw/,harrisonestatelaw,,your Instagram profile,marketing,"homeowners, families, and business owners",estate planning work,estate planning resource,"3,000+ Gainesville homeowners, families, and business owners","Hi Harrison Estate Law! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one estate planning law firm as our exclusive partner, meaning we won’t work with a competing estate planning firm. Harrison looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: estate planning | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,estate law,The GH Law Group,https://www.instagram.com/ghlawgroup/,ghlawgroup,,your Instagram profile,marketing,"homeowners, families, and business owners",estate planning work,estate planning resource,"3,000+ Gainesville homeowners, families, and business owners","Hi The GH Law Group! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one estate planning law firm as our exclusive partner, meaning we won’t work with a competing estate planning firm. The GH Law Group looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: estate planning | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,estate law,Miller Elder Law Firm,https://www.instagram.com/millerelderlawfirm/,millerelderlawfirm,,your Instagram profile,marketing,"homeowners, families, and business owners",estate planning work,estate planning resource,"3,000+ Gainesville homeowners, families, and business owners","Hi Miller Elder Law Firm! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one estate planning law firm as our exclusive partner, meaning we won’t work with a competing estate planning firm. Miller Elder Law Firm looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: estate planning | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,estate law,Florida Probate Law Group,https://www.instagram.com/floridaprobatelawgroup/,floridaprobatelawgroup,,your Instagram profile,marketing,"homeowners, families, and business owners",estate planning work,estate planning resource,"3,000+ Gainesville homeowners, families, and business owners","Hi Florida Probate Law Group! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one estate planning law firm as our exclusive partner, meaning we won’t work with a competing estate planning firm. Florida Probate Law Group looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: estate planning | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,prenatal/women's health,UF OBGYN Residency,https://www.instagram.com/ufobgynres/,ufobgynres,,your Instagram profile,the office,high-intent local wellness and family buyers,women's health work,women's health resource,"3,000+ Gainesville high-intent local wellness and family buyers","Hi UF OBGYN Residency! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one women's health practice as our exclusive partner, meaning we won’t work with a competing women's health clinic. UF OBGYN Residency looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: prenatal | market affinity: exact city address or core ZIP
